,弹幕
1051,以前的小网站都是这个音乐。。
1052,孔明
1053,司徒
1054,客瓜不可以
1055,生弟弟压哥哥
1056,真难听
1057,还小黄歌！愧这些人想的出来
1058,阿妹你看上帝压狗
1059,阿妹你看，上帝压狗
1060,小姐...不可以
1061,徐良唱功确实拉夸
1062,MV女主像有点上了三次的优雅
1063,开口跪
1064,这个男的声音好虚啊
1065,真的是小学了——回忆
1066,这个妹子好好看看
1067,还假装那么冷静
1068,你眼睛在看哪里
1069,周淑怡甩她几条街
1070,二倍的真是魔鬼
1071,浏览器看了一圈还是这样的女生比较招人稀罕~~~~~
1072,你现在哪里？
1073,嘴型完全对不上哇
1074,死了都要爱  不哭到微笑不痛快！！！！
1075,想你的夜，喝大力不能解决
1076,女主叫啥名字
1077,男的唱的一般
1078,初中早恋小流氓的感觉哈哈哈哈哈
1079,死亡芭比粉
1080,我孩子都5岁将近6岁了
1081,嘟嘟叫我来怼你
1082,大爱这个节奏
1083,.
1084,口红色驾驭得很好啊
1085,这是韩国人吧
1086,朗朗，朗朗，我想你。
1087,高中的时候 我听了整整一天这首歌
1088,投自制，就有点.....
1089,女主选的好绅士少不了
1090,前奏一秒回到小学毕业的那个暑假
1091,非主流不非主流的  调调真的好听
1092,能不能把人去掉，想看字幕
1093,yzyyzyyzyyzyyzy哦不可以
1094,女主尹宝拉，韩国女孩，女主尹宝拉，韩国女孩
1095,卧槽音悦tai，，好熟悉
1096,小学听的，明年大一.
1097,气质那么多情
1098,妹子好看
1099,客官  我可以
1100,客观不可以
1101,取我格子衫来
1102,MV我记得是动画的，后来女主被车撞了
1103,你再骂
1104,同痒来的
1105,弹幕真的搞笑笑死我了
1106,杰哥不要啦
1107,口红是芭比粉？
1108,杰哥不可以
1109,杰哥，不可以
1110,我肿么忍心撕逼
1111,lovelyz金智妍，花kei
1112,交易之歌
1113,原来是翻唱？太nb了
1114,回忆总想哭鸭
1115,硬糖少女303
1116,诸葛不可以 亮亮是我的CP
1117,看人家的粉色口红多好看！！
1118,平成非王
1119,开哥对不起
1120,徐良就这唱腔
1121,来看妹子的
1122,赫鲁晓夫斯大林列宁勃列日涅夫契尔年科安德罗波夫戈尔巴乔夫进入直播间
1123,我就说封面怎么这么像kei呢 还真的是
1124,这鼻子是整过吧
1125,这里边明显韩国人，给歌配的mv而已
1126,2倍是个什么鬼
1127,我只想说，女主真漂亮
1128,这个女主是谁？？？？
1129,手机铃声用了好久
1130,放假君：“你皮了，看我调教你！”
1131,这音乐回味无穷
1132,想你时丢丢东西
1133,杰哥眼睛在看哪里
1134,杰哥不可以
1135,把我玩了还把我骗
1136,仿佛又回到了那个非主流的年代
1137,字幕是想笑死人吗
1138,杰哥不可以
1139,三上悠亚？
1140,还假装那么冷静
1141,还假装那么冷静
1142,还假装那么冷静
1143,这妹子不是四代团老虎梨子的成员吗？？
1144,。
1145,杰哥不要啦
1146,想你时丢丢东西
1147,嘟嘟不可以，你问我如何对敌，亮亮是我的cp，我肿么忍心撕逼
1148,铁拳不可以
1149,给我来两杯奶茶
1150,这男的声音服了
1151,开哥不可以
1152,客官不可以！
1153,喘
1154,徐良吃你家大米了?
1155,开哥对不起
1156,这歌词容易令人想歪
1157,诸葛诸葛你真不要脸，搞基搞到两军的阵前
1158,婧瑶，我每天都在想你.
1159,为什么歌词听不清楚？
1160,太漂亮了，爱了爱了
1161,你们可以试一试呀
1162,今晚打老虎
1163,毕关琴你能看到吗
1164,口型都对不上
1165,馋身子顺便听歌
1166,杰哥不可以
1167,女主是lovelyz的kei
1168,陈咪
1169,客官不可以
1170,跪求
1171,川普不可以
1172,大力，不可以
1173,我卢本伟没有开挂
1174,司徒够了
1175,上帝压狗加一
1176,两军阵前搞基
1177,还用字幕吗？90后应该都会唱
1178,男人要肾好 就要合肾宝
1179,全程看弹幕听歌，视频配不上
1180,底层红色字幕，你是魔鬼吗
1181,肯定不是假唱啊
1182,司徒你是不是不要脸
1183,人人
1184,冲哈！！！！！
1185,这是一首简单的小黄歌~歌中唱出我们心头的白鸽
1186,这女主！爱了爱了爱了
1187,听不清歌词
1188,人
1189,能别刷鬼畜吗？
1190,不是这个mv
1191,歌词
1192,馋身子还是听歌，果断选择，
1193,红字笑死了
1194,这视频   歌曲不丢吧
1195,阿妹开门！上帝压狗
1196,弹幕有毒
1197,完全再打擦边球
1198,学猫叫？
1199,好听奥
1200,有钱时听的 现在穷了
