,弹幕
1008,我觉得，老师有道理
1009,我觉得，老师说得对！！
1010,卖我房子的人，在享受我的未来？不说了，我这就去砍人
1011,经典庞氏骗局（doge）
1012,大城市有的，小城市没有。大部分人还是要去大城市
1013,有的，大城市有的，小城市没有
1014,人的本质就是消费时间
1015,细思恐极。我连时间都是资本家的
1016,别再说了！我都快爆炸了。
1017,未来时间折现
1018,庞氏：这个我熟
1019,我未来打工的时间交换房子，而A通过这个交换的差价获得未来时间娱乐
1020,付总应该早点来B站
1021,醒了，拒绝学区房
1022,微商模式 
1023,全世界无产者联合起来！
1024,全世界无产者联合起来！
1025,天津：是我了
1026,没有现金流了
1027,击鼓传花
1028,卷起来
1029,08年刚六岁
1030,给b做点慈善行不行
1031,别生了
1032,呵呵
1033,女人:永远靠男人买房
1034,听你这么一说，房子跟炒作其他商品没什么区别，不管是炒股票还是炒币，都是看谁接盘
1035,拥有别的女孩的青春
1036,人口越多，房价越高
1037,众所周知人口=韭菜
1038,然后就得新冠。
1039,东北涨不动了
1040,好不道德
1041,断子绝孙的钱
1042,投机没那么多吧 房子买了 用完贬值不是很正常么
1043,老师说的是投机的人的思路
1044,子孙贷
1045,买你一辈子
1046,广东人吃福建人
1047,接盘侠
1048,所以全款买，那些人笑得有点尴尬，毕竟其他路的附加韭菜没了。
1049,金钱掌控C
1050,我想说年龄
1051,挣得是别人的人生
1052,放开生育的源头找到了
1053,万物皆传销
1054,博傻
1055,传销啊
1056,不要贷款买房，不要当奴隶
1057,被蒙上眼睛的驴
1058,入木三分
1059,接盘侠的钱
1060,时间吧，把他未来的时间拿走了，他未来只能去工作不能做其他的
1061,套娃
1062,好家伙，无限套娃
1063,A直接退休了
1064,人口问题凸显了现在
1065,南海公司泡沫 郁金香危机
1066,老子不生了
1067,大家会发现   人口  流入
1068,感受人生  可以发现不了的什么
1069,所以鼓励生育了
1070,卖身契
1071,银行嘿嘿嘿
1072,呵呵，我算是明白了，炒房客断子绝孙
1073,黑啊，真黑啊
1074,都是在透支未来的钱
1075,听上去不就是金融版本的营销吗？
1076,多生孩子的当傻子了
1077,但是怎么解释鹤壁和阜新年轻人流入，但是房价依然低呢
1078,变相传X销
1079,你折我，我折他，蜜雪冰城甜蜜蜜
1080,b房价翻倍，a嗨完回来住桥洞
1081,只有一套房子的人永远别谈房价
1082,最后总有人承担，泡沫炸裂
1083,韭菜接盘侠不够了
1084,真的越来越像传销，拉人头，可最后人头不够了
1085,实体经济
1086,然后就没未来了
1087,就是少生娃了
1088,没人儿了。所以鼓励生孩子
1089,对
1090,东北没戏
1091,不，A会继续炒，贪婪
1092,三胎？
1093,可惜人不够啦
1094,子孙贷
1095,不过是赚无数人未来的时间，透支未来人让他们去当牛做马
1096,透支未来呵呵，毁灭吧
1097,房子也套住了他
1098,这才是我们需要的老师，可以教你大道理的老师，投币是尊重
1099,不断套娃，现在年轻人不结婚生娃了，谁急了？
1100,合法传销
1101,传销
1102,好
1103,这就是人吃人
1104,A拿走了B的生命
1105,传销模式
1106,断谁的子绝谁的孙？
1107,那么a的八十万哪来的呢？？
1108,再去割c
1109,3胎……
1110,所有的钱都被吸干了
1111,A拿走了B的人生
1112,庞氏骗局啊
1113,东北就是
1114,未来的钱
1115,我不生
1116,人体蜈蚣
1117,资本得利税
1118,折不动咯这两年
1119,懂了 这就不生了 房价迟早降
1120,没人接盘
1121,这是断子绝孙钱
1122,文明社会就是用钱奴隶别人，生命是商品
1123,万物基于传销
1124,狼太多，羊太少
1125,a花了b未来赚的钱
1126,滚雪球，迟早出事的
1127,.
1128,s
1129,这货讲的还是满是在的
1130,断子绝孙钱，继续
1131,这不就是搏傻吗？
1132,躺平吧，爷不跟你玩这游戏了
1133,三胎来了
1134,我给你断了后路，别来折磨我的娃了
1135,不买房屁事没有
1136,生产力增加+m2
1137,三胎啊
1138,使劲生
1139,三胎！
1140,所以三胎？
1141,买命钱
1142,三胎了
1143,不玩了
1144,所以不买房子屁事没有
1145,三胎来了
1146,传销
1147,08年…我tm那会连自己县城都还没出去过
1148,我悟了，不生孩子
1149,吃干抹尽
1150,眼睛一直在看提词器
1151,这是真大佬，教授级别
1152,嗯嗯
1153,传销
1154,疯狂吸血
1155,说接盘赚了谁的钱
1156,恭喜这个B
1157,没毛病
1158,吃人
1159,杠杆
1160,就是传销
1161,流毒无穷
1162,卖身契
1163,现在出生的可怜的没几个人，这个游戏崩盘时间不久了
1164,都被算计了 变成了工具人
1165,哦，懂了，A就是B，B就是A，死循环了
1166,比特币是赚谁的钱？
1167,卷起来！大家卷起来！
1168,所以担心人口问题，实际上是担心自己的资产没人接盘
1169,没那么多年轻人呢？
1170,人民币放水是缘由
1171,真敢讲啊
1172,传销呀
1173,啊，懂了
1174,年轻人未来的钱
1175,所以放二胎了
1176,不生
1177,《人jiu 口cai》
1178,《他 的 父 母》
1179,传销
1180,赚的就是存钱的人
1181,3胎
1182,庞氏骗局 跟传销一样要拉人进来
1183,营销
1184,呵呵继续忽悠  
1185,（我们的未来被富人买走了。。。细思极恐）
1186,封面我真以为是张宇
1187,老后浪了
1188,时间管理局
1189,二胎
1190,交换时间，
1191,寿命被折现了
1192,想把未来的年轻人都敲骨吸髓呀
1193,所以要生孩子了
1194,所以现在急着开放二胎三胎
1195,所以现在拼命让多生孩子
1196,赶紧去买房
1197,泡妞
1198,到西部去……
1199,啊懂了
1200,草
