,弹幕
955,哈哈哈哈哈哈哈
956,好帅啊
957,茶道？
958,你好帅啊
959,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
960,哈哈哈哈哈哈啊哈哈哈哈哈
961,哈哈哈哈
962,你好帅呀
963,哈哈哈哈哈哈哈哈哈哈哈哈哈
964,好可爱
965,好帅啊啊啊啊
966,老婆好美！！！！
967,好帅啊
968,哈哈哈哈哈哈
969,好帅
970,哈哈哈哈哈哈哈哈
971,危
972,好帅啊！！！
973,哈哈哈哈哈
974,哈哈哈哈
975,咕噜咕噜
976,哈哈哈哈哈哈哈哈哈
977,哈哈哈哈哈哈哈哈哈哈哈哈
978,哈哈哈哈哈哈哈哈哈
979,哈哈哈
980,哈哈哈哈哈哈哈哈哈
981,哈哈哈哈哈哈哈哈哈哈
982,哈哈哈哈哈哈哈哈哈哈哈哈
983,哈哈哈哈哈哈哈哈哈哈
984,咕噜咕噜
985,给哈哈哈哈哈
986,茶道
987,哈哈哈哈哈哈哈哈哈哈嗝
988,高度肯定
989,哈哈哈哈
990,笑拉了
991,你好可爱
992,glueglow
993,哈哈哈哈哈
994,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
995,救命
996,你太帅
997,咕噜咕噜
998,这不是谷歌吗？
999,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1000,咕噜咕噜
1001,哦
1002,哦
1003,好帅
1004,哈哈哈哈哈哈哈哈h
1005,哈哈哈哈哈哈哈哈哈
1006,就哈哈哈哈哈哈哈哈哈。
1007,哈哈哈哈哈哈哈
1008,笑得好好看啊啊啊啊
1009, 咕噜咕噜
1010,哈哈哈哈
1011,哈哈
1012,笑死
1013,哈哈哈哈哈哈哈哈哈哈哈哈
1014,好帅啊啊啊啊啊啊啊
1015,名场面哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1016,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1017,好帅
1018,哈哈哈哈哈哈哈哈哈哈哈哈
1019,好帅啊
1020,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1021,ok
1022,哈哈哈哈哈哈哈哈哈哈哈哈来了来了
1023,好哈哈哈哈哈哈哈哈哈哈
1024,舌头弹古筝系列
1025,脑壳大
1026,砍油踹?
1027,What I gotta do to get it through to you I'm superhuman
1028,U R B B R G R O U A
1029,啪姐
1030,你语法单词都不会，还想着老师口音不地道？
1031,她在骂街
1032,你长得好好看啊哈哈哈哈
1033,《初音未来的消失》
1034,是藏族
1035,口音不行
1036,rap god看了直呼内行
1037,嘴角一歪哈哈哈
1038,砍油踹
1039,姨~
1040,鸡~
1041,鸡~
1042,rap god
1043,速度根本不重要！ 神经！
1044,但是我姆吐字清晰！！/认真
1045,全网被鞭尸无数的英语老师
1046,为什么你这么好看，外国人都这么好看嘛
1047,师傅别念了
1048,选你
1049,姆爷直呼好家伙，我把位子让给你
1050,这个老师不是那个试过霉霉的yntcd 吗
1051,这个侧脸太好看了淦
1052,没毛病老铁
1053,对呀 说得很快还发音不好的老师真的……
1054,师父别念了
1055,"You are so handsome, and I like you."
1056,笑吐了
1057,说英式的 你听过英式吗？xswl
1058,我tm笑死
1059,视频里的那个男的他笑了
1060,i want you bro
1061,you looks like an actor 
1062,说实话姆爷没她快（狗头）
1063,good boy？？？
1064,姆爷媳妇儿？
1065,师傅别念了
1066,姆爷笑死
1067,怎么有点咖喱味!
1068,脑子疼
1069,什么哈哈哈哈
1070,Can you try
1071,说唱皇帝哈哈哈
1072,傻子？
1073,师父别念了
1074,我想当rapper
1075,我想当rapper
1076,砍油踹？
1077,这个校服！是东华资助的学校吧
1078,你可以六秒读出八句英文吗？I can.
1079,xsl 鬼知道我看了多少遍
1080,好帅我淦
1081,暗示性扶眼镜
1082,《你啃腚不行》
1083,你好短啊
1084,鸡鹅鹅
1085,你敢听日本人说英语吗
1086,《你啃腚不行》
1087,不愧是我王知非的女人
1088,好像念经哈哈哈
1089,"speak more louder,and speak more clear is important,it is my point"
1090,宝贝你胖了你知道这个事吗
1091,鞭尸
1092,试这个有毛用
1093,中式英语偏向口腔发音。美式英语是喉咙那里发音。
1094,Can we just talk ~
1095,你能六秒说出八句英文吗？I can.
1096,你能做我的英语老师吗？我保证过8级
1097,？？？根本听不懂，无法交流吧
1098,嗨老公我在这呢
1099,藏族
1100,大碴子英语
1101,R a p  G o d 
1102,当场去世
1103,?
1104,英语经文
1105,"oh,you are teach english？"
1106,a little bit slow ，你之前视频不是说你不用a little 吗
1107,我好想已经知道是那个视频了 砍~油~踹
1108,？？？握草哈哈哈哈哈哈哈
1109,略略略略略略略略
1110,rid
1111,你是叫安锥吗
1112,rap god
1113,头皮发麻
1114,安安快告诉她你行
1115,这还英式英语？？？这明明中式英语
1116,海什么来着？
1117,都听不懂了速度还重要吗？
1118,你能六秒读完一个单元的单词吗？我能
1119,好帅嘴巴没了
1120,教练我要学这个
1121,球这里BGM！
1122,鸡~O~O~鸡~爱楼~姨~
1123,宫…茶…
1124,熟练了就快了
1125,藏族
1126,睫毛精
1127,气泡音
1128,So i choose you
1129,大师，别念了
1130,没有连读
1131,诶嘞
1132,鸡
1133,姆爷：帽子别乱扣
1134,这老师牛皮坏了
1135,这还慢？？
1136,你可以五秒说出八句英语吗? 碍坎
1137,someone you loved
1138,无情鞭尸
1139,哇0.1秒1本牛津词典，Can U踹？
1140,整活了整活了
1141,看油踹？
1142,发音
1143,把姆爷吐出来！
1144,砍油踹
1145,《你能六秒说出8句英文吗？I can！》
1146,你可以用鸟嗦出扒菊阴文嘛？
1147,语言的目的就是让人听懂……
1148,老公你好
1149,看u踹
1150,哦尼酱的bangbang好大，咕噜咕噜
1151,谷歌：wdnmd
1152,hu
1153,你眼圈好黑啊
1154,好好说中文，别加英语
1155,那个应该是法语区的非洲教师教英文
1156,You are so handsome
1157,确实
1158,慢吗
1159,！哈哈哈哈哈哈哈哈哈好活儿！
1160,大草原
1161,up主会整活啊 doge
1162,笑吐了
1163,一般帅小伙都挺妩媚的，唉！
1164,逼死美国人系列
1165,Rap god
1166,撅了
1167,你可以六秒说出八句英文吗
1168,牟老师牟老师
1169,对对对，想看牟老师
1170,这个标榜语速特别快的人很.....反正被央视阿语频道的一个主持人喷过。
1171,gk！捏嘛了个憋
1172,E m i n e m
1173,她的学生够猛
1174,Rap God
1175,。
1176,这个口音不够.....地道吧
1177,倒也不至于
1178,老公
1179,嗨老婆
1180,can  you  try？✔
1181,当年的英语老师要是这么帅，我英语就不会这么差。
1182,念经啊！
1183,好老师
1184,一些音可以再重一点
1185,砍油踹
1186,啃 腚 不 腥
1187,老姆爷了
1188,修过眉了
1189,一个滑稽币给大家咕噜咕噜
1190,我想要安安老师
1191,我感觉up长得有点安妮海瑟薇
1192,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1193,砍油踹?
1194,开0.5就跟念经一样
1195,你啃腚不行
1196,你可以用鸟说出八句英文吗？
1197,Rap God 创纪录的时候就这样
1198,so sweet
1199,草，生了出来
1200,可以 你行
