,弹幕
1078,哈哈哈哈
1079,2022
1080,2022/1/22
1081,哈哈哈哈哈哈哈哈
1082,20年了
1083,还是很怀念赵本山的
1084,哈哈哈哈哈哈，经典！
1085,再看亿遍
1086,啊
1087,典
1088,炸鱼
1089,烧麦
1090,5年6年
1091,哈哈哈哈哈哈
1092,千古名句
1093,1
1094,哈哈哈哈哈哈哈哈
1095,哈哈哈哈哈哈哈
1096,11
1097,谢谢啊
1098,要啥自行车！
1099,哈哈哈哈哈哈哈哈哈哈哈
1100,哈哈哈哈哈哈哈哈哈哈哈
1101,千古名句
1102,哈哈哈哈哈哈哈哈
1103,老番新看
1104,2323
1105,过切
1106,哈哈哈哈哈哈
1107,哈
1108,2021－8－26
1109,哈哈哈哈哈哈哈
1110,？？？
1111,哈哈哈哈
1112,范伟有正义感
1113,2021  8   10
1114,哈哈哈哈哈哈哈哈
1115,经典
1116,哈哈哈哈哈
1117,好漂亮
1118,牛皮
1119,哈哈哈
1120,谢谢啊
1121,谢谢啊
1122,哈哈哈哈哈哈哈
1123,哈哈哈哈哈
1124,哈哈哈哈哈哈哈哈哈哈哈哈
1125,2333
1126,哈哈哈哈哈哈哈哈
1127,罗纳德和玛格丽特
1128,我买！
1129,绝了
1130,1
1131,哈哈哈哈
1132,哈哈哈哈
1133,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1134,我买
1135,百分比80
1136,全体起立
1137,2022/2/7
1138,哈哈啊哈哈哈
1139,2022年
1140,2022春晚打卡
1141,传世经典
1142,2022来了
1143,哈哈哈哈
1144,2022来了
1145,谢谢啊
1146,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1147,2022
1148,2022春晚回看
1149,++++++
1150,2022-1-31
1151,哈哈哈
1152,哈哈哈哈
1153,2022-1-20
1154,哈哈哈哈哈哈哈哈哈哈哈
1155,哈哈哈哈哈哈
1156,哈哈哈哈哈哈哈哈哈哈哈哈
1157,哈哈哈哈哈哈哈
1158,hhhhhh
1159,skr~
1160,缘分呐
1161,哈哈哈哈哈
1162,快跑
1163,双星？
1164,小青龙么
1165,2333
1166,2333
1167,2001年
1168,1/12
1169,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1170,哈哈哈哈哈哈哈
1171,谢谢嗷
1172,66
1173,2022
1174,哈哈哈哈
1175,2022年春晚回看
1176,2022-1-31
1177,2021-11-30
1178,2021-11-03
1179,2021-10-7
1180,哈哈哈哈哈哈哈哈哈哈或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或或哈哈哈哈哈哈哈哈哈哈或或或或或或或或或或或或或或或或或或或
1181,夫妻配合要车计
1182,要啥自行车
1183,送！
1184,脑袋大了
1185,不是大款就伙夫
1186,女人要钱了哈哈哈
1187,要啥自行车要啥自行车要啥自行车要啥自行车要啥自行车
1188,要啥自行车
1189,猴
1190,别算
1191,要啥自行车？？
1192,对称
1193,忽悠瘸了
1194,已经忽悠瘸了
1195,整不好容易晚期233
1196,24的坤车
1197,"26人看,hh"
1198,在地球上到处捣乱
1199,要啥自行车
1200,东北冠希哥
1201,销售鬼才
1202,没有需求制造需求
1203,铆个部位
1204,典型的推销观念
1205,自行车至少500以上赚翻了
1206,要啥自行车
1207,心眼好
1208,太草了 哈哈哈
1209,要啥自行车
1210,我也觉着我这脸越来越大了
1211,谢谢奥
1212,怨肿
1213,你怎么这样呢
1214,经典语录
1215,2022还真的卖媳妇儿玩儿
1216,病友交流病情
1217,呵呵
1218,这句谁像我心眼这好啊 时至今日我还在经常说
1219,要啥自行车
1220,孽缘啊
1221,哎呦，咋悉尼奥运会的运动员也在这?
1222,要啥自行车
1223,C罗踩单车
1224,喊卖
1225,j
1226,老师是笑场了吧？没憋住
1227,大叔吓得合不拢嘴巴
1228,带 跑 节 奏
1229,要啥自行车
1230,要啥自行车
1231,自行车？要啥自行车？！
1232,脑袋大脖子粗，不是大款就伙夫。
1233,这个有点冒犯
1234,大冤种
1235,要什么自行车
1236,要啥自行车
1237,这两口子真是一家人
1238,没本山年味都淡了
1239,你还别说，钓鱼还真能买头盔
1240,太地狱了
1241,随机硬吵
1242,随机应编
1243,这是aj11？？
1244,拉扯
1245,你这是坑我
1246,厌女
1247,隔壁吴老二
1248,别控制
1249,每一个动作都甩现在几条街
1250,194夜猫子？
1251,要啥自行车
1252,你跺你也麻
1253,要 啥 自 行 车 啊
1254,大冤种
1255,高老师瞎说啥大实话啊～
1256,这眼神全是戏
1257,忽悠瘸了
1258,这节奏控制的太好了一波波的
1259,要啥自行车
1260,22年 凌晨两点 203人
1261,卖媳妇玩
1262,要啥自行车
1263,太tm经典了
1264,我他妈笑死了哈哈哈哈哈哈
1265,交流病情
1266,好多经典语录
1267,强烈要求出一期卖房
1268,mj上线
1269,我妹说要自行车
1270,我听成，骂人的话了，哈哈
1271,行云流水
1272,看见赵本山这表情是咋不笑场的
1273,节奏把控的太好了
1274,要啥自行车
1275,大哥！哎！大嫂！哎！咱们过年一起，吃 饺 砸！
1276,大脑
1277,走两步，没病走两步
1278,还不还
1279,心眼儿Zhen好，Zhen=这么
1280,看我眼色行事
1281,2022 年除夕 
1282,有的骗子就是推理大师
1283,要啥自行车
1284,交流病情
1285,镜头给的也恰到好处23333
1286,探讨病情
1287,经典语录
1288,没人？
1289,猪队友
1290,提前你跺你也麻
1291,2022zunguan
1292,忽悠一个脑子不好的
1293,忽悠瘸了
1294,我想挑战一下我滴软肋
1295,三个跟着晃
1296,赵本山从未跌下神坛罢了
1297,隔壁吴老二
1298,同志们 别控制 
1299,用高端名词把你装进去
1300,倒过去看小姐姐
1301,少多钱青鸟鸟
1302,经典吴老二
1303,脑袋大脖子粗，不是大款就伙夫。。。。
1304,捏
1305,我这调病人呢
1306,看我眼色行事
1307,笑着笑着 就哭了 好想他们啊
1308,2022 1 16
1309,要啥自行车
1310,东北叫好面儿
1311,这也太自然了
1312,植物人
1313,骂赵本山的我不同意 
1314,二愣子
1315,兄弟，架拐！
1316,要啥自行车
1317,你要啥自行车啊？！
1318,没病走两步
1319,你早你没碰见他，你早碰见他，早瘸了
1320,这是要骑一圈的 节奏没找好着急了
1321,忍着点别穿帮了
1322,要啥自行车
1323,什么叫马丽那里学的
1324,吴老二
1325,听说不想要小孩！
1326,你咋这样呢！
1327,吴老二
1328,破音！
1329,你跺你也麻
1330,演的真的和农村妇女一样 太厉害了
1331,不麻的试试 拖鞋 或者帆布鞋一类的 
1332,这都能看出捷安特？
1333,高老师的表情真是亮点 一脸懵逼
1334,记住范叔现在的姿势 手插兜社会人 
1335,金典离不开生活，多好
1336,我也齐齐哈尔滴
1337,凭本事受骗
1338,前两天范老师拿金鸡最佳男配啦
1339,aj不是这一年rz们
1340,没病走两步
1341,这牌子叫回力，还动不动就AJ的，丢人不丢人
1342,你跺你也麻
1343,你剁你也麻
1344,理直气壮
1345,要啥自行车啊
1346,要啥自行车
1347,奸人忽悠苶nie，苶是痴呆的意思
1348,你还是个忠厚人啊
1349,张口就来
1350,给你我就上当了
1351,脑袋大，脖子粗，不是大款就伙夫。
1352,该要啊
1353,这口音儿
1354,抖音儿
1355,弹腿
1356,喜剧演员
1357,表演艺术照
1358,别客气的话
1359,我上夜班没救了
1360,该吃吃该喝喝哈哈哈哈
1361,拉素菜
1362,这就是义务教育的重要性
1363,小心骗子
1364,半夜笑出猪叫
1365,没吃蛋总摔，吃完了能走了
1366,病友局
1367,摸着也约有早
1368,极限拉扯
1369,本山大叔职业笑场
1370,高老师46岁就没了，太可惜了
1371,卖
1372,哈哈哈早碰早瘸了
1373,还有残废
1374,要啥自行车
1375,要啥自行车
1376,不懂医学的夫妻不是好的忽悠
1377,你不要腿看
1378,要啥自行车
1379,晓松
1380,变大树了
1381,李大骗子的传统艺能
1382,他还要谢咱呢
1383,相声小品最基本口齿清晰，有啥听不听得懂的
1384,小时候看了这个，做梦都是自己腿瘸里
1385,高秀敏：wdnmd
1386,你品，你细品
1387,我知道你性格
1388,管不了了就送个范伟吧
1389,报时
1390,我看看颜色
1391,要啥自行车
1392,忽悠分别了
1393,大过年的 卖媳妇玩
1394,心眼这好
1395,脑袋大脖子粗，不是大款就伙夫
1396,彪问
1397,扒瞎啥意思
1398,你不用腿看
1399,八岁了她18岁了
1400,他是谈谈心她18岁了
1401,要啥自行车
1402,要啥自行车
1403,憋说话儿了
1404,哈哈 下套
1405,上厕所蹲麻了就会觉得腿短
1406,脑袋大脖子粗，不是高干就伙夫
1407,闻香识男人
1408, 没病走两步
1409,听说现在的人不愿生小孩他卖套
1410,扒瞎
1411,兄弟，架拐
1412,二鬼子现状
1413,要啥自行车
1414,百看不厌
1415,2021-10-18 猛犸颠勺把老干爹给颠没了哭哭
1416,恭喜ts
1417,范伟是个扁头
1418,隔壁吴老二
1419,互补品
1420,这媳妇儿我也管不了了
1421,坑好人啊
1422,免费的是要更多
1423,大忽悠是你，你还不会忽悠。。。
1424,里头有钢板回不过来弯
1425,要啥自行车啊
1426,欲情故纵
1427,孙红雷快来做龟公！
1428,要什么自行车？要啥自行车！
1429,受害者主动跳坑
1430,干哈玩意儿
1431,臭小鬼只知道aj是吧
1432,想起那时候的年三十晚上了
1433,中国喜剧巅峰，但央视不会再重播
1434,逗哏厉害 捧哏一般
1435,演得都太自然了
1436,这一下讽刺好几个群体
1437,学吴老二走路
1438,高秀敏教科书事的表演
1439,0.
1440,这么久自行车早被偷了吧
1441,要啥自行车
1442,就像农村的妇女性格
1443,带节奏创始人
1444,当年就几岁，说的全信了
1445,蓝衣服妹子漂亮
1446,好人不好做啊
1447,要啥自行车
1448,要啥自行车
1449,2106年了还是那么经典
1450,勇敢黑黑 不怕困难
1451,好心眼大忽悠
1452,《交流病情》
1453,DNA里面的台词
1454,大漠叔叔
1455,喜剧本质就是悲剧。。骗老实人。哈
1456,确实，我们这里的厨师各个都是脑袋大脖子粗
1457,经典语录啊
1458,千古绝唱
1459,和传销一样洗脑了劝不回来了
1460,不仅押了韵，声调都押到了
1461,我已经开始笑了哈哈哈哈哈
1462,开始了
1463,被卖了还帮别人数钱
1464,高老师一副看傻子的眼神
1465,节奏大师
1466,交流病情
1467,脑袋大脖子粗 不是高干就伙夫
1468,正片开始
1469,要啥自行车
1470,座有点高，哈哈
1471,哈哈 刻在DNA里面的话： 走两步 没事走两步
1472,哈哈哈
1473,福尔摩山基本演绎法
1474,要啥自行车
1475,要啥自行车
1476,笑出猪叫
1477,句句都是金句
1478,走两步
1479,你跺你也麻
1480,。。
1481,《艺名》
1482,202108打卡
1483,Epic
1484,《拉扯》
1485,病人和病人之间
1486,李大师 哈哈哈哈哈哈哈
1487,他嗨得谢谢咱。
1488,经典永流传
1489,说啥呢
1490,skr
1491,高老师都整无语了
1492,锁柱子
1493,麻了
1494,鹅鹅鹅，曲项向天鹅
1495,缘分呐！
1496,rwy~后悔么
1497,乂
1498,20年了
1499,（无中生有+欲擒故纵）
1500,令人喷饭
1501,哈哈哈哈..
1502,哈哈哈哈哈
1503,哈哈哈哈哈哈哈哈牛逼
1504,笑出泪了
1505,那几年骗子确实多，他这就是告诉大家，只要你不理他们，就不会上当
1506,上套了
1507,你跺你也麻
1508,←屠夫身上没有葱花味
1509,给你我就上当了
1510,大哥 你的腿就是我的腿 你的腿就是我的命
1511,没有需求创造需求
1512,东方卓别林
1513,要啥自行车
1514,这句应该是不卖不赔了么？不过本山太自然了，听不出来
1515,要啥自行车
1516,要啥自行车
1517,我知道你性格
1518,全靠脑补
1519,哈尔滨人表示毫无压力
1520,一个红脸，一个白脸。
1521,nie苶，小草人
1522,好良言难劝那该死的鬼
1523,本山老师这个笑有东西
1524,给你我就上当了
1525,别算
1526,现在看确实演的挺急
1527,卖洗妇玩
1528,要啥自行车
1529,没病走两步
1530,你跺你也麻
1531,哈哈哈哈哈哈哈哈
1532,你说人媳妇多生气大过年拄了拐丢了车人还傻了
1533,z要啥自行车
1534,nie 就是精神萎靡了 大概这个意思
1535,老范：我要准备出场了
1536,要啥自行车
1537,满嘴顺口溜，你想考研呐
1538,这口才，
1539,卖啊
1540,哈哈，病情交流
1541,哈哈哈哈哈哈哈
1542,肚子疼
1543,我的脸也变大了，吃的太好了。神经末梢暂时没问题
1544,小岛秀夫用小学思想品德把玩家忽悠瘸了
1545,哈哈哈哈哈哈哈
1546,傻老娘们儿 
1547,现在想想，本山是真会做生意啊！
1548,要啥自行车
1549,要什么自行车！？
1550,病友交流
1551,还有拴柱子，身体不好的孩子起的名字
1552,抽筋了
1553,侠骨柔肠之大腿
1554,fff
1555,看100遍 还是能笑出来
1556,传销
1557,互     补     商     品
1558,喷饭了
1559,养活了多少up主
1560,搅和
1561,因为脚麻了使不上劲儿，走起来就好像腿上绑了个假肢一样，感觉软乎乎的，人走路时也会往一边倾斜。这就是小品里面的情景
1562,瞎说大实话
1563,你跺你也麻
1564,就是胖了哈哈哈哈
1565,左边这阿姨笑点好高
1566,哈哈哈哈哈哈
1567,哈哈哈哈哈哈哈
1568,没病走两步
1569,深圳穿拖鞋骑自行车的老板可不少233
1570,名人名言
1571,范伟的演技真的无冕之王
1572,"2021，7,03"
1573,哈哈哈
1574,要啥自行车
1575,哈哈哈哈哈哈哈
1576,哈哈哈哈哈
1577,斯德哥尔摩综合征
1578,防止抑郁
1579,每星期一遍
1580,对头
1581,谢谢啊
1582,倒钩狼
1583,演技吊打无数小鲜肉
1584,没有需求那就制造需求
1585,2021/06/25 回顾
1586,早期交流病情
1587,走着走着本山就歪了一下，故意引导
1588,我妹说要自行车
1589,要啥自行车
1590,要啥自行车
1591,要啥自行车
1592,这才是纯粹的节目
1593,走起来
1594,要什么自行车！
1595,走两步  没病走两步
1596,来看传说中的用臀部发力走路了！
1597,交流病情
1598,交流病情
1599,病友交流
1600,你跺你也麻
1601,没病走两步
1602,要啥自行车啊
1603,给你我就上当了
1604,事情还是很奇怪啊
1605,我妹说要自行车
1606,也可能是狐臭
1607,要啥自行车
1608,毫无演戏痕迹
1609,要啥自行车
1610,要啥自行车
1611,忽悠王
1612,你早没碰上他
1613,你跺你也麻
1614,走两步 走两步
1615,你跺你也麻
1616,你跺你也麻
1617,要啥自行车啊
1618,给你我就上当了
1619,还小姐姐呢 该叫小阿姨了
1620,一崴一崴就好了
1621,腿一长一短也得买裤子啊
1622,脑袋大脖子粗 不是老板就是伙夫
1623,那个时候各大卫视广告中总是出现这些专业名词来装壁，末梢神经广告总放
1624,要变大树
1625,看多少次  都感觉德彪66666666
1626,谢谢奥
1627,虚晃一枪
1628,兄弟，架拐！
1629,脂肪
1630,s k r
1631,好言难劝该死鬼
1632,要啥自行车
1633,以前还有文化，现在只剩下肤浅和肤浅了！
1634,这个作品前面超时了  所以整体上比较紧凑  整体表演很紧  ~~ 赵本山当时也感觉不是太满意
1635,这个小品意义重大，那个时候骗子很多
1636,好像传销的感觉
1637,交流病情
1638,要什么直行车啊
1639,引导
1640,2021年我笑出猪叫
1641,要啥自行车
1642,忽悠瘸了
1643,t
1644,要啥自行车
1645,这就卖了
1646,植物人
1647,脑袋大脖子粗不是老板就是伙夫
1648,你麻你也瘸
1649,得了得了，别现在现在的了，凡是你0-30岁出现的都是改变世界的东西，凡是你30岁之后出现的都是垃圾，行了吧
1650,要啥自行车
1651,捷安特自行车giant
1652,早碰见他你早就瘸了
1653,你跺你也麻
1654,要啥自行车
1655,要啥自行车
1656,进来就笑了
1657,要啥自行车
1658,要啥自行车
1659,走出个虎虎生风
1660,缘分开始的地方
1661,瞬间变成病友交流会哈哈哈哈哈哈哈哈哈哈哈哈哈
1662,腿好狗能撵上嘛哈哈哈哈
1663,千古绝句：要什么自行车啊
