,弹幕
1106,牛批了您呐
1107,师傅别念了
1108,他急了他急了
1109,贱贱的样子好可爱
1110,哎呦握草弹幕笑死我了我也来一个这个化妆品很好用我很喜欢
1111,这个奶酪棒孩子很喜欢吃
1112,握草猝不及防猝不及防
1113,尬的我看不下去了
1114,多少钱呢
1115,别人都8K了，你们还1080P呢？!
1116,rnm退币
1117,就这还美学，裂开
1118,红点就是笑话
1119,女朋友用着说很喜欢
1120,你明天不用来上班了
1121,老婆呢出镜
1122,猥琐男在学霸面前毫无战斗力
1123,现货拍摄呦。。。nice
1124,老杜领导啊
1125,急了急了
1126,你好长
1127,我反对这门亲事，你死心吧
1128,夫妻吗
1129,那人好像一条狗啊
1130,求你了别念了我要看肝帝
1131,这广告好lj
1132,有点丑
1133,这拉胯的样哈哈哈哈
1134,倒回来看了三遍身材
1135,查干湖大胖头鱼好吃
1136,LSP
1137,这广告太长了，有点不好了
1138,查什么23333
1139,这不是锤子科技的TNT嘛
1140,↓咬牙切齿↓
1141,又是你小子
1142,老痴汉了
1143,好家伙 还没念完
1144,舔狗舔到最后一无所有
1145,就这？真的丑。。。
1146,什么？
1147,就不介绍一下产品用途吗
1148,棒读
1149,lsp……
1150,快影帝了
1151,直接满出来了
1152,你老婆不要这个
1153,你老婆来啦
1154,傻大白粗
1155,··哈哈 遭不住 遭不住
1156,RNM，退钱
1157,可以插鼠标和键盘吗？
1158,熟悉的味道
1159,TMD演技可以啊
1160,咖灰机
1161,歪嘴战神
1162,真长
1163,华为到底给了多少钱你们这么拼？？
1164,KRIS太长了
1165,KRIS不来单位了，晓姐也不来了
1166,这眼神。。。NTR痴汉？
1167,痴汉
1168,茶颜观色
1169,好长啊
1170,lsp
1171,必须茶水表
1172,太狗了
1173,好好写稿，不要鸽了，就你能
1174,董佳宁:我跟老婆说话，有你什么事?
