,弹幕
1031,每周都去 因为爱唱歌……
1032,废话  我也要有时间啊
1033,ktv我不知道 反正医院和墓地的生意越来越好 可火爆了
1034,消费低？唱一首歌5块钱，可真行
1035,啥都没网吧香
1036,上升个毛线，从来没见有人玩，基本就是圈钱的
1037,没时间，没钱，没心情
1038,对，我爹妈
1039,越来越不爱去了
1040,因为觉得土
1041,女孩子不去ktv了
1042,太贵，性价比不值
1043,做了沙雕手术所以就不去了
1044,这统计也太bbc了吧
1045,扫黄没意思了
1046,因为贫穷
1047,年轻人会去爸爸妈妈整天玩的地方玩吗？太不时尚了
1048,大爷大妈去的多
1049,我喜欢夜店
1050,啊我01年的经常去
1051,好惨，刚开就黄了
1052,唱歌不好听，不喜欢qu
1053,低??
1054,没钱
1055,买个麦克风下个爱屁屁就能在家唱谁还花那钱去
1056,说的好像酒吧不扫似的
1057,因为扫黄
1058,网吧
1059,迷你ktv根本没人唱，都倒了，贵的要死鬼去
1060,因为没歌可以唱，rap？贼高音的花花？
1061,？？？瞎讲
1062,这种贵得一批
1063,还是那些人，我们老了而已
1064,酒吧人多了
1065,不喜欢线上唱歌
1066,现在都去夜店了
1067,团建真的恶心
1068,奴隶生活
1069,奶茶店吧 才是年轻人的聚集处
1070,等飞机等人的时候打发时间
1071,因为扫黄
1072,因为把有偿陪侍女服务员都赶回去了
1073,不喜欢迪吧，太闹，人也复杂
1074,正规了就没人去了
1075,没去过，感觉很吵
1076,同意，老年人除了唱歌别的不消费
1077,去啊 我们这小县城天天有人去KTV唱歌
1078,没钱没朋友去ktv干啥?家里一台电脑不断网能玩到饿死
1079,十年前的小学生我用攒的零花钱都能去啊。。。奢侈在哪了
1080,没有啊 00后常去啊
1081,胡说 明明就去
1082,没毛病，就是当年去的那一批
1083,你又知道了？
1084,你们就没考虑过别人实际上不需要唱那么久吗
1085,还是那批人！！
1086,低吗，我觉得很贵啊
1087,就纯唱
1088,我是为了解压，在那里大声吼叫贼舒服
1089,没歌唱了
1090,唱不上歌
1091,经常去。。。
1092,唱歌？就是xd
1093,一群疯子在自嗨而已
1094,正经人谁去阿？KTV里面xd吗？
1095,年轻人没有社交
1096,商k还坚挺
1097,年轻人不K歌不运动
1098,啥呀为什么大爷大妈知道团你们不知道了
1099,社交越来越少，人越来越孤僻
1100,胡海斌
1101,2018年   都什么眼神
1102,这数字是用脚统计的吗？两百多是一群人玩一下午的费用，30是一个人唱十几二十分钟。。。能比吗
1103,因为ktv没小姐了
1104,我听的都是古风歌，都没有，唱个毛线
1105,只去过一次 今年28岁
1106,主要是没妹子，可以亲吻拥抱
1107,闹心，乱
1108,家里
1109,没公主了
1110,尴尬个屁啊 你干脆别出门了
1111,什么？KTV这种东西还有年轻人去？
1112,下个全民K歌不就行了
1113,一堆和尚在里面念经有啥意思嘛
1114,两个礼拜
1115,抖音都玩不过来 还玩啥TV
1116,没兴趣
1117,除了去纯k吃饭 都没去过别的ktv了
1118,啊我经常去啊...
1119,我想知道你们说的是正规的那种吗
1120,胡说八道
1121,好看的妹子不让摸
1122,去KTV不得点个妞吗
1123,太贵了 离谱了 原来都是十几块钱 现在一百多
1124,都去酒吧了
1125,那群唱KTV的人都老成这样了？
1126,当代年轻人都学会保养了，主阵地换成(洗浴中心或者酒吧)
1127,水疗汇、洗浴中心，永远的神
1128,黑了吧唧有什么可去的
1129,只唱日语歌
1130,洗脚去了
1131,没钱没时间没心情
1132,没有我想要的歌
1133,本身就不喜欢去
1134,没钱
1135,啊，我们这学生经常去的
1136,还不敢忽悠大爷大妈，动手就更不敢了
1137,因为都是老歌了，音乐行页不行了
1138,都去996了
1139,坏人变老了，还是老人变坏了
1140,去KTV的基本没几个正经的都是为了干那啥去的，现在严管不让那啥，也都忙的996哪有时间去消费​
1141,赔本不至于，顶多是赚得不多，毕竟店面，装修，人员等都是前期投入，属于沉没成本，多一个包厢就多一笔钱，电费能有多少钱呀
1142,歌没版权 懂了吧
1143,胡说，我这KTV晚上爆满
1144,KTV没有妹纸去哪里干嘛
1145,当初的年轻人都变老了
1146,唱K的人都老了
1147,不去？营销号张口就来，厉害了
1148,公主只能摸摸没啥意思
1149,消费低？？？
1150,2020年啊，亲，在家玩不更安全吗，
1151,30元6首歌！呵呵
1152,年轻的没去过不知道。岁数大的没时间去不了。
1153,好土哦，自己在家玩不就好了(●°u°●)​ 」
1154,废话，大白天的领着美女走到门口，碰到熟人怎么办
1155,警察叔叔动不动就搞平安某某行动，价格蹭蹭往上涨，还去个屁
1156,最简单一个说法 没我喜欢唱的歌我去个p
1157,高中那会天天晚上去  工作就不去了
1158,去ktv不都是喝酒嘛 你在这分析唱歌
1159,干唱
1160,么么忒儿
1161,是以前唱K的人老了而已
1162,都是退休金在办完以上的老人
1163,年轻人有几个不上班大下午的跑去ktv?你怎么不去公司里看看年轻人多还是退休的人多?
1164,都是去酒吧蹦迪了，酒吧蹦迪不香 美女又多 
1165,一辈子没进去过
1166,挺好的 大爷大妈也有个去的地方
1167,真以为周杰伦的钱都是网易云帮你们给的？
1168,因为扫黄
1169,怪不得霉霉很多歌都没有
1170,什么垃圾歌都能上榜
1171,全民k歌，唱吧
1172,团建真的很烦
1173,确实
1174,包间都很臭
1175,废话，下午不都上班上学么
1176,笑死了，没人去吗，只是你的误解
1177,酒吧更恶心
1178,专业的事情交给专业的人做，大部分人唱歌真的是太难听了
1179,直接干了
1180,ktv不是找公主的地方吗
1181,因为有小姐姐的越来越少了
1182,哪有这个功夫，每天忙的要死
1183,你确定？๑乛v乛๑嘿嘿
1184,你确定？๑乛v乛๑嘿嘿
1185,你确定？๑乛v乛๑嘿嘿
1186,这不是扯淡吗
1187,主要是没有小妹儿了
1188,你不去，代表年轻人不去？你老了，代表年轻人不去？
1189,洗浴中心永远是大爷
1190,我觉得是夜店
1191,经常去哦
1192,我这么说吧，老歌没了，唱老歌出名的人也入土没人记得了
1193,巨贵无比
1194,奶奶注意身体
1195,感觉现在好多去酒吧的
1196,油腻的代表之一就是去ktv
1197,清吧
1198,都去洗脚了
1199,没钱
1200,因为很忙
